date,cluster_name,datacenter,business_unit,storage_platform,vm_count,avg_memory_utilization_pct,p95_memory_utilization_pct,avg_disk_read_kbps,avg_disk_write_kbps,avg_disk_total_kbps,p95_disk_total_kbps,avg_network_total_kbps,high_disk_spike_count
2013-09-08,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.637122426134392,18.183834751709448,37.47276654983308,7.033498323846106,44.50626487367919,385.5181989247311,55.07859860264934,717
2013-09-08,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,9.85315481980587,15.520276563253546,567.8211884198987,92.0469666599751,659.8681550798738,3105.8685485590204,130.16364270420567,676
2013-09-08,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.17460388983696,18.61001925556232,1.5428697254806123,19.421085777461787,20.9639555029424,44.52215437788018,23.89992327900594,682
2013-09-08,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.835390291534791,18.467426148750825,733.1995688600072,24.47262134448353,757.6721902044904,1045.8908196721309,54.35513829010243,797
2013-09-08,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.728872634932625,15.44507080785825,90.4574809885773,55.971337540817565,146.42881852939487,265.5729676334593,181.81057933698816,760
2013-09-08,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.523983644394235,14.21873207621528,604.9811934981709,33.602874788648485,638.5840682868194,784.5888018433176,21.953850974667507,599
2013-09-08,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.520523509143779,14.517740064725974,60.11293119682736,66.17336622877198,126.28629742559932,977.998502304146,237.88605075293583,831
2013-09-08,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,58,11.04024494433269,17.691701012777127,11.856199717029458,11.472248869824302,23.32844858685376,49.39028735632182,112.21142264039176,719
2013-09-08,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.662925348724726,12.313360978151572,0.6733281596688854,25.25389835361274,25.92722651328162,29.0972311827957,52.38766389735812,748
2013-09-08,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,8.336834658499177,12.281888011757,181.38720610343876,72.72988566667387,254.11709177011255,1124.0877678432676,49.04192514597028,598
2013-09-08,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,56,11.812849935102028,18.733394003369437,221.0640359537123,163.54195916310871,384.60599511682113,2218.218643707482,453.0334874812274,627
2013-09-08,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,10.41042747536411,17.690138370395065,76.43608947663944,64.44068418536109,140.87677366200052,1143.8122598870057,239.9109792671233,516
2013-09-08,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,10.01482438933616,15.311491752966363,187.0978706722804,103.21176819611716,290.3096388683976,2206.661932539682,196.51475404883823,732
2013-09-08,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.521650168703403,13.719818851516326,78.35166143529361,24.333677639338497,102.68533907463213,376.31549180327806,88.91848738408677,706
2013-09-09,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.678427305464972,16.922794430183334,2739.1537297041905,353.57017165404733,3092.723901358238,4720.135245901637,102.9716737376976,938
2013-09-09,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.43708465646134,20.518646645107665,357.56967627039245,97.10277287928764,454.67244914968,2917.8863888888864,123.58335014329806,964
2013-09-09,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,10.506879890294554,15.777892931372117,571.9604543632283,20.58147177360373,592.5419261368321,633.6313778298203,164.82094065222057,647
2013-09-09,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,7.948977110044371,13.386211560906167,41.85467491911636,24.93106996712905,66.78574488624542,233.66713709677344,23.812068072937382,641
2013-09-09,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,62,10.349197130289928,15.218856845149146,20.710657955690863,29.5409867732982,50.25164472898906,110.34774193548353,123.6906263049299,876
2013-09-09,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,8.102572085486349,16.36959880077148,35.66959271419638,41.0049756155142,76.67456832971057,221.895198412698,326.49814499594584,917
2013-09-09,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.126680578383567,19.38144727419982,37.84233299342097,9.396829189063096,47.23916218248407,380.0937096774194,58.75279203434999,746
2013-09-09,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,9.555927548787304,15.485156753889076,389.4824618388483,87.57674665593812,477.0592084947864,1841.8535978835969,168.94502228554808,815
2013-09-09,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.140237451211885,19.421143570237145,1.4296936579698676,19.232729429078063,20.66242308704793,46.80354838709676,30.384075898817613,724
2013-09-09,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,63,10.994546196735431,18.230011042166527,594.9792397481633,28.81882685939009,623.7980666075536,752.7961904761901,33.84203291146979,845
2013-09-09,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,62,9.748382935033348,16.066006586205823,33.840671577339926,126.10008086018672,159.94075243752664,610.8074731182791,78.51267556679183,819
2013-09-09,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.467894426169346,14.968722404744565,644.5069834836174,56.156770764486666,700.663754248104,1017.6630600358404,38.54955746755982,738
2013-09-09,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.57680746513842,15.786424228015925,54.35755420654614,73.56907270063465,127.9266269071808,877.7642473118277,174.09342539880595,801
2013-09-09,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,11.500172927192022,20.950181209135117,23.72464400668039,15.267414547254656,38.99205855393504,111.74228813559272,129.81442835944227,911
2013-09-09,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,8.967770803346612,13.324452835701264,17.080363803446023,43.08865582066269,60.16901962410872,93.4685752688172,62.9529613391192,862
2013-09-09,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,23.448385018809194,19.913892113272414,151.0793657277274,43.98704484879104,195.06641057651848,953.3196984126972,601.9219003898302,883
2013-09-09,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,57,11.0072239457821,17.979551528855527,211.30359236364757,167.60703399454917,378.9106263581968,2220.433742690057,88.02479970036599,612
2013-09-09,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,10.25857902019523,17.72780832145421,27.772122572809565,24.349323832656168,52.12144640546573,146.8960008071024,100.49369048478331,626
2013-09-09,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,10.009563650178038,16.053786757117656,142.0960815699779,132.232151117849,274.3282326878269,1552.6496111111096,181.68264292030705,824
2013-09-09,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.663171418188988,14.612425330816617,96.97570084378911,31.636054386882595,128.61175523067175,414.93355191256734,94.23538377448044,742
2013-09-10,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,60,10.00820438031509,18.465130784435864,3019.613931411317,312.06229650815453,3331.676227919472,5108.343888888889,100.04011566747344,1040
2013-09-10,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.230890715372748,24.429496695480072,168.35887855825484,103.17273661224414,271.531615170499,2434.321944444443,126.15293244555852,1037
2013-09-10,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,30.529030488078853,18.66372001316679,674.8267431607259,27.2264808801324,702.0532240408584,1131.9860109289605,134.39314625004465,897
2013-09-10,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.54013306180408,17.680592549696268,45.24850761837693,25.993146751222845,71.2416543695998,346.9561578341011,67.59264015561811,721
2013-09-10,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,61,10.64150424329118,16.076213390222982,28.807756454131475,59.52716114187356,88.33491759600503,204.94844262295052,216.11439733815288,1052
2013-09-10,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,7.913536712481845,18.771246129538845,30.83091146497965,42.215693604515046,73.0466050694947,211.9958333333321,98.92587918947751,920
2013-09-10,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.322748550104508,22.004241160556468,36.73188423222037,8.598225593972776,45.33010982619315,383.00603494623647,100.05373493341236,726
2013-09-10,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,9.935014144652037,19.448877429191448,471.4621406078379,92.52034253383108,563.9824831416689,2343.018677248676,225.3845168008023,990
2013-09-10,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.716493661159616,23.38421994021329,4.3869376127877056,30.322892861377248,34.709830474164946,132.3631720430106,68.30750855148015,945
2013-09-10,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,62,11.088097170550482,21.032092689148293,610.2902761547732,34.14583786553701,644.4361140203102,762.9866480562445,64.54984694841289,954
2013-09-10,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,62,9.749696188180463,16.185973541670986,32.89526828715275,89.73133552540952,122.62660381256228,328.3437231182792,89.72729816433247,770
2013-09-10,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.6865857721724,17.39225681803264,621.7908840934276,70.51490990687219,692.3057940002997,1134.6323252688164,69.03220626432787,950
2013-09-10,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.743969331846587,17.48193828584782,42.33864281531508,72.38257798302621,114.72122079834128,849.9424731182794,181.24747550252476,763
2013-09-10,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.982816112610813,23.287085819633,11.79155316573662,13.80938806985232,25.600941235588937,67.89355932203387,192.5165382631503,887
2013-09-10,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,9.113156346761114,15.117153336578555,31.48456597157177,55.768878256954814,87.25344422852658,92.827688172043,95.95696011637814,807
2013-09-10,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,14.422000685608277,20.719564535804707,193.71448878011168,61.997287865056784,255.71177664516847,1116.4597499999998,79.35026552842929,993
2013-09-10,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,57,11.433146810951202,23.328950527053397,225.82947502128607,157.10236410877698,382.9318391300631,2202.130350877193,741.549450306788,706
2013-09-10,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,10.933659823028371,20.4140914272735,28.882001386176068,44.64625427358749,73.52825565976356,171.2960451977399,395.89388211745455,602
2013-09-10,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,10.321882766899105,17.997900587017412,188.6866540143845,149.10757297503824,337.7942269894227,1804.5363544973536,213.0983654634998,913
2013-09-10,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.61144943582383,15.447515166041832,170.41964859975675,32.86353539667897,203.28318399643572,760.6889832162368,164.8320218652605,795
2013-09-11,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,60,9.788094236117177,16.905575281554214,2983.700655531235,357.78868707956303,3341.489342610798,5134.554162698411,158.67664490432784,782
2013-09-11,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.574717068083766,21.27860592979229,193.1598175571041,84.27040976916744,277.4302273262716,1554.3002738095215,89.19100395386822,666
2013-09-11,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,11.205747730921017,16.354874606286398,675.8547347727576,24.455164098196885,700.3098988709545,768.9750429352066,277.02719563689675,645
2013-09-11,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.409111366248613,14.07220320319678,40.31023846621939,26.141658396629847,66.45189686284924,424.0534408602148,39.20425675794957,505
2013-09-11,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,61,10.4101822544688,15.513919693057634,24.271161275259328,19.16112921193688,43.43229048719621,187.70482825917236,218.2169916367932,484
2013-09-11,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,8.094753860717459,16.138318857615594,105.15120130885374,45.158440179400536,150.3096414882543,264.62265293040247,53.99629485182839,680
2013-09-11,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.885991440127311,19.642611965818904,68.02034908770747,8.382984110315466,76.40333319802293,450.7587672811059,63.57797284392515,503
2013-09-11,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,9.652504903732805,16.23338430236167,746.209992505241,112.68310617981815,858.8930986850592,2858.267026729882,423.0599480132621,596
2013-09-11,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.899792307535211,20.48121257261628,11.77179672618904,21.54133827547804,33.31313500166707,73.2909869431643,48.89874243750938,616
2013-09-11,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,62,11.06289588151132,18.41487369217988,594.1667878869099,34.62739117196729,628.7941790588771,715.7338556067589,52.42896579882221,537
2013-09-11,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,62,9.883307219197263,16.371457277644087,42.24998411305454,79.11272601562482,121.36271012867934,521.2950537634401,132.3600504064189,528
2013-09-11,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.734460562626388,16.2790780908471,669.7604959941383,45.57921932267182,715.3397153168102,1044.5712211981563,65.5189044727892,712
2013-09-11,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.75933804814491,16.14154945092033,67.33013530201768,107.07830195797273,174.4084372599904,1057.8820276497695,280.18169565992474,552
2013-09-11,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.98989097780018,18.13999624492884,32.36424258750082,17.866504774855585,50.2307473623564,195.52621468926543,148.60037962565377,525
2013-09-11,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,9.079211420433332,12.853542294833394,31.66290322580645,62.81103600536625,94.4739392311727,106.41741935483871,78.39213835764289,480
2013-09-11,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,59,8.627539203332425,15.483824791917163,227.12658185769493,55.63846834117607,282.76505019887094,1392.386414447135,622.0791642696563,548
2013-09-11,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,57,11.510839318957869,20.47007027912889,380.9075284756608,237.5856374563731,618.4931659320338,2494.983312447785,940.0072704182136,507
2013-09-11,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,10.747397873410886,16.870902834530035,28.801054682155957,20.28539510690047,49.08644978905642,91.00558514931392,319.26899564891687,356
2013-09-11,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,11.511584415886622,18.639096318055028,312.1409454009152,122.86084260190697,435.0017880028221,1732.868515873016,321.83889725004326,566
2013-09-11,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.715714670230442,15.343484987933696,99.80378712792732,55.53667782713094,155.34046495505825,578.9500000000005,110.57560314413678,507
