vm_id,trace_type,cluster_name,datacenter,business_unit,storage_platform
fastStorage_2013-8_816,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_834,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_894,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_921,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_966,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_977,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_982,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_991,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_999,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1001,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_101,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1052,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1086,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1090,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1101,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1149,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1153,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1169,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1188,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1195,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1223,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_157,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_170,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_188,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_197,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_21,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_227,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_244,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_275,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_304,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_332,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_348,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_358,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_389,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_393,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_400,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_453,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_512,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_534,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_540,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_545,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_57,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_576,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_596,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_611,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_638,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_650,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_652,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_681,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_714,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_715,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_74,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_773,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_8,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_802,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_807,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_809,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_81,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_814,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_817,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_83,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_837,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_839,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_859,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_878,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_880,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_884,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_889,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_918,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_931,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_965,fastStorage,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage
fastStorage_2013-8_1030,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1048,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1049,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_108,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1122,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1146,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1181,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1230,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_165,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_174,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_18,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_180,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_19,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_23,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_262,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_3,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_369,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_378,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_386,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_414,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_426,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_456,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_492,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_505,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_507,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_517,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_528,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_55,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_551,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_556,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_570,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_581,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_597,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_601,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_643,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_654,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_659,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_674,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_684,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_696,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_707,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_71,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_72,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_761,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_771,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_79,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_815,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_865,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_868,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_873,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_874,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_89,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_893,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_895,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_902,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_934,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_937,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_942,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_955,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_957,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_970,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_972,fastStorage,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1006,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1016,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1026,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1035,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1057,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1116,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1131,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1134,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1151,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1155,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1159,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1161,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1174,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_118,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1208,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_1245,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_129,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_135,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_148,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_153,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_254,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_26,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_274,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_296,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_309,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_322,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_324,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_385,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_397,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_406,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_409,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_41,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_428,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_441,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_459,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_508,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_532,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_561,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_583,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_587,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_593,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_619,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_660,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_680,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_731,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_782,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_787,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_803,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_810,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_813,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_831,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_832,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_838,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_845,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_86,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_864,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_900,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_917,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_922,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_954,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_979,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
fastStorage_2013-8_992,fastStorage,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage
